# ========
# captured on: Mon Nov 10 22:26:28 2014
# hostname : euler16
# os release : 2.6.32-358.6.2.el6.x86_64
# perf version : 2.6.32-358.23.2.el6.x86_64.debug
# arch : x86_64
# nrcpus online : 64
# nrcpus avail : 64
# cpudesc : AMD Opteron(TM) Processor 6274 
# cpuid : AuthenticAMD,21,1,2
# total memory : 132151156 kB
# cmdline : /usr/bin/perf record -a -e cache-misses -o rs_32.cache -- ./dress 
# event : name = cache-misses, type = 0, config = 0x3, config1 = 0x0, config2 = 0x0, excl_usr = 0, excl_kern = 0, excl_host = 0, excl_guest = 1, precise_ip = 0, id = { 16065, 16066, 16067, 16068, 16069, 16070, 16071, 16072, 16073, 16074, 16075, 16076, 16077, 16078, 16079, 16080, 16081, 16082, 16083, 16084, 16085, 16086, 16087, 16088, 16089, 16090, 16091, 16092, 16093, 16094, 16095, 16096, 16097, 16098, 16099, 16100, 16101, 16102, 16103, 16104, 16105, 16106, 16107, 16108, 16109, 16110, 16111, 16112, 16113, 16114, 16115, 16116, 16117, 16118, 16119, 16120, 16121, 16122, 16123, 16124, 16125, 16126, 16127, 16128 }
# HEADER_CPU_TOPOLOGY info available, use -I to display
# HEADER_NUMA_TOPOLOGY info available, use -I to display
# ========
#
# Samples: 855K of event 'cache-misses'
# Event count (approx.): 3258944643
#
# Overhead,Command,Shared Object,Symbol
2.86,          dress,[kernel.kallsyms]          ,[k] 0xffffffffa0304ba1                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2.45,          dress,libc-2.12.so               ,[.] __mcount_internal                                                                                                                                                                                                                                                                                                                                                                                                                                                         
1.46,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::raw_reference<int>::type thrust::raw_reference_cast<int>(int&)                                                                                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail12fill_functorI5real4EclEv@plt                                                                                                                                                                                                                                                                                                                                                                                                                          
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail18contiguous_storageI5real3SaIS2_EE4sizeEv@plt                                                                                                                                                                                                                                                                                                                                                                                                          
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system6detail8internal6scalar10for_each_nIP5real3mNS_6detail21host_generate_functorINS7_12fill_functorIS5_EEEEEET_SC_T0_T1_@plt                                                                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] void thrust::iterator_core_access::increment<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::normal_iterator<int*>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> > >(thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_de
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system6detail7generic8distanceINS_6detail15normal_iteratorIP5real3EEEENS_15iterator_traitsIT_E15difference_typeESA_SA_@plt                                                                                                                                                                                                                                                                                                                                     
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail16advance_iteratorIlEclINS0_15tagged_iteratorINS0_15normal_iteratorIPiEENS_6system3omp6detail5par_tEEEEEvRT_@plt                                                                                                                                                                                                                                                                                                                                        
0.00,          dress,libChronoEngine_Parallel.so,[.] std::remove_reference<chrono::ChBody*&>::type&& std::move<chrono::ChBody*&>(chrono::ChBody*&&&)                                                                                                                                                                                                                                                                                                                                                                           
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust15iterator_facadeINS_6detail15normal_iteratorIP5real3EES3_NS_6system3cpp6detail3tagENS_27random_access_traversal_tagERS3_lE7derivedEv@plt                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust16raw_pointer_castIPKiEENS_6detail14pointer_traitsIT_E11raw_pointerERKS5_@plt                                                                                                                                                                                                                                                                                                                                                                                   
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust16iterator_adaptorINS_6detail15normal_iteratorIPjEES3_NS_11use_defaultES5_S5_S5_S5_E4baseEv@plt                                                                                                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail27tuple_host_device_transformINS0_20raw_reference_detail26raw_reference_tuple_helperENS0_28tuple_of_iterator_referencesIRiNS_9referenceIiNS_7pointerIiNS_6system3omp6detail5par_tENS_11use_defaultESC_EESC_EENS_9null_typeESF_SF_SF_SF_SF_SF_SF_EENS0_20raw_reference_casterEEENS0_20tuple_meta_transformIT0_T_XsrNS_10tuple_sizeISJ_EE5valueEE4typeERKSJ_T1_@plt                                                                                        
0.00,          dress,dress                      ,[.] chrono::ChBody::GetMaterialSurface()                                                                                                                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust20iterator_core_access11dereferenceINS_7pointerIiNS_6system3cpp6detail3tagENS_11use_defaultES7_EEEENT_9referenceERKS9_@plt                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust9referenceIiNS_7pointerIiNS_6system3cpp6detail3tagENS_11use_defaultES6_EES6_E21strip_const_get_valueIS5_EEiRKT_@plt                                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] portalEncapsulesOrigin(simplex const&, real3 const&)                                                                                                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail14pointer_traitsINS_7pointerIiNS_6system3cpp6detail3tagENS_11use_defaultES7_EEE3getES8_@plt                                                                                                                                                                                                                                                                                                                                                              
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust16iterator_adaptorINS_6detail15normal_iteratorINS_7pointerIiNS_6system3cpp6detail3tagENS_11use_defaultES8_EEEES9_S8_S8_S8_S8_S8_E11dereferenceEv@plt                                                                                                                                                                                                                                                                                                           
0.00,          dress,libgomp.so.1.0.0           ,[.] gomp_thread_start                                                                                                                                                                                                                                                                                                                                                                                                                                                         
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail4consINS0_15normal_iteratorIP5real3EENS1_INS_17constant_iteratorIS3_NS_11use_defaultES7_EENS1_IS5_NS_9null_typeEEEEEE8get_headEv@plt                                                                                                                                                                                                                                                                                                                     
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust20iterator_core_access13distance_fromINS_6detail15normal_iteratorIP5real4EES6_EENS2_20distance_from_resultIT_T0_E4typeERKS8_RKS9_@plt                                                                                                                                                                                                                                                                                                                           
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust9referenceIiNS_7pointerIiNS_6system3cpp6detail3tagENS_11use_defaultES6_EES6_EC1ERKS7_@plt                                                                                                                                                                                                                                                                                                                                                                       
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust15iterator_facadeINS_6detail15normal_iteratorIP5real3EES3_NS_6system3cpp6detail3tagENS_27random_access_traversal_tagERS3_lEdeEv@plt                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK5real3mlEf@plt                                                                                                                                                                                                                                                                                                                                                                                                                                                        
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system3cpp6detail12assign_valueINS2_3tagENS_7pointerIiS4_NS_11use_defaultES6_EEPKiEEvRNS2_16execution_policyIT_EET0_T1_@plt                                                                                                                                                                                                                                                                                                                                    
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust16iterator_adaptorINS_6detail15normal_iteratorIPjEES3_NS_11use_defaultES5_S5_S5_S5_E11dereferenceEv@plt                                                                                                                                                                                                                                                                                                                                                        
0.00,         nfsiod,[kernel.kallsyms]          ,[k] 0xffffffffa03b473d                                                                                                                                                                                                                                                                                                                                                                                                                                                        
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust15iterator_facadeINS_6detail15normal_iteratorIP5real4EES3_NS_6system3cpp6detail3tagENS_27random_access_traversal_tagERS3_lEixEl@plt                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust20iterator_core_access9incrementINS_6detail15normal_iteratorIP5real3EEEEvRT_@plt                                                                                                                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<bool2*>, bool2, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, bool2&, long>::operator*() const                                                                                                                                                                                                                                                                                           
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail18contiguous_storageIbSaIbEEixEm@plt                                                                                                                                                                                                                                                                                                                                                                                                                     
0.00,          dress,libChronoEngine_Parallel.so,[.] real3& thrust::detail::get_class<0>::get<real3&, real3&, thrust::detail::cons<real3, thrust::detail::cons<real3&, thrust::null_type> > >(thrust::detail::cons<real3&, thrust::detail::cons<real3, thrust::detail::cons<real3&, thrust::null_type> > >&)                                                                                                                                                                                                                   
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust15iterator_facadeINS_6detail15normal_iteratorIPfEEfNS_6system3cpp6detail3tagENS_27random_access_traversal_tagERflEppEv@plt                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust15iterator_facadeINS_6detail15normal_iteratorINS_7pointerIjNS_6system3cpp6detail3tagENS_11use_defaultES8_EEEEjS7_NS_27random_access_traversal_tagENS_9referenceIjS9_S8_EElE7derivedEv@plt                                                                                                                                                                                                                                                                       
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::cons<long long&, thrust::detail::cons<thrust::reference<long long, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, thrust::null_type> >::cons<long long, thrust::reference<long long, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default> const, thrust::null_type const, thrust::null_type con
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6chrono16ChSolverParallel5shurAEPf._omp_fn.13                                                                                                                                                                                                                                                                                                                                                                                                                          
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust15iterator_facadeINS_6detail15normal_iteratorIP5real4EES3_NS_6system3cpp6detail3tagENS_27random_access_traversal_tagERS3_lEpLEl@plt                                                                                                                                                                                                                                                                                                                             
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust16iterator_adaptorINS_6detail15normal_iteratorIP5real4EES4_NS_11use_defaultES6_S6_S6_S6_E7advanceEl@plt                                                                                                                                                                                                                                                                                                                                                         
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail18contiguous_storageI5real3SaIS2_EEixEm@plt                                                                                                                                                                                                                                                                                                                                                                                                              
0.00,          dress,libChronoEngine.so         ,[.] chrono::ChBody::VariablesFbReset()                                                                                                                                                                                                                                                                                                                                                                                                                                        
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::cons<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::cons<thrust::detail::normal_iterator<int*>, thrust::null_type> >::get_head()                                                                                                                                                                                                                                                                        
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrustplINS_6detail15normal_iteratorIP5real3EES3_NS_6system3cpp6detail3tagENS_27random_access_traversal_tagERS3_lEET_RKNS_15iterator_facadeISC_T0_T1_T2_T3_T4_EENSC_15difference_typeE@plt                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine.so         ,[.] chrono::ChFrame<double>::SetPos(chrono::ChVector<double> const&)                                                                                                                                                                                                                                                                                                                                                                                                          
0.00,          dress,libChronoEngine.so         ,[.] _ZN6chrono8ChVectorIdEC1Eddd@plt                                                                                                                                                                                                                                                                                                                                                                                                                                          
0.00,          dress,dress                      ,[.] chrono::ChVector<double> chrono::ChMatrix<double>::Matr34_x_Quat<double>(chrono::ChQuaternion<double> const&)                                                                                                                                                                                                                                                                                                                                                             
0.00,          dress,libChronoEngine_OpenGL.so  ,[.] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)                                                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6chrono22ChConstraintRigidRigid8host_RHSEP4int2PffP5bool2P5real3S7_S7_S7_S7_P5real4S3_._omp_fn.14                                                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::pointer_traits<float*>::raw_pointer thrust::system::detail::internal::scalar::copy_detail::get<float*>(float*)                                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust20iterator_core_access11dereferenceINS_6detail15normal_iteratorIP5bool2EEEENT_9referenceERKS7_@plt                                                                                                                                                                                                                                                                                                                                                              
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNSt16allocator_traitsISaIPN6chrono6ChBodyEEE9constructIS2_JS2_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS3_PT_DpOS6_                                                                                                                                                                                                                                                                                                                                         
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail20fill_construct_rangeISaI5real3EPS2_mS2_EEvRT_T0_T1_RKT2_@plt                                                                                                                                                                                                                                                                                                                                                                                           
0.00,          dress,dress                      ,[.] thrust::detail::pointer_traits<float*>::raw_pointer thrust::raw_pointer_cast<float*>(float* const&)                                                                                                                                                                                                                                                                                                                                                                       
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZSt7forwardIPN6chrono6ChBodyEEOT_RNSt16remove_referenceIS3_E4typeE@plt                                                                                                                                                                                                                                                                                                                                                                                                   
0.00,          dress,libChronoEngine.so         ,[.] chrono::ChCoordsys<double>::operator=(chrono::ChCoordsys<double> const&)                                                                                                                                                                                                                                                                                                                                                                                                  
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust15iterator_facadeINS_6detail15normal_iteratorIP5bool2EES3_NS_6system3cpp6detail3tagENS_27random_access_traversal_tagERS3_lEpLEl@plt                                                                                                                                                                                                                                                                                                                             
0.00,          dress,libChronoEngine_Parallel.so,[.] void std::_Construct<chrono::collision::ChCollisionModelParallel::bData, chrono::collision::ChCollisionModelParallel::bData>(chrono::collision::ChCollisionModelParallel::bData*, chrono::collision::ChCollisionModelParallel::bData&&)                                                                                                                                                                                                                                   
0.00,          dress,dress                      ,[.] thrust::detail::normal_iterator<float*>::difference_type thrust::iterator_core_access::distance_from<thrust::detail::normal_iterator<float*>, thrust::detail::normal_iterator<float*> >(thrust::detail::normal_iterator<float*> const&, thrust::detail::normal_iterator<float*> const&, thrust::detail::integral_constant<bool, true>)                                                                                                                                    
0.00,          dress,dress                      ,[.] float* thrust::system::detail::generic::generate_n<thrust::system::cpp::detail::tag, float*, unsigned long, thrust::detail::fill_functor<float> >(thrust::execution_policy<thrust::system::cpp::detail::tag>&, float*, unsigned long, thrust::detail::fill_functor<float>)                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail11vector_baseIiSaIiEE9push_backERKi@plt                                                                                                                                                                                                                                                                                                                                                                                                                  
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system6detail7generic20uninitialized_fill_nINS0_3cpp6detail3tagEP5real4mS7_EET0_RNS_16execution_policyIT_EES9_T1_RKT2_@plt                                                                                                                                                                                                                                                                                                                                     
0.00,          dress,libChronoEngine_Parallel.so,[.] bool* thrust::uninitialized_fill_n<thrust::system::cpp::detail::tag, bool*, unsigned long, bool>(thrust::detail::execution_policy_base<thrust::system::cpp::detail::tag> const&, bool*, unsigned long, bool const&)                                                                                                                                                                                                                                                       
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail13host_functionINS0_21host_generate_functorINS0_12fill_functorI6short2EEEEvEC1ERKS6_@plt                                                                                                                                                                                                                                                                                                                                                                 
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail11vector_baseI5real4SaIS2_EE3endEv@plt                                                                                                                                                                                                                                                                                                                                                                                                                   
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::normal_iterator<bool*>::normal_iterator(bool*)                                                                                                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail11vector_baseIjSaIjEE4sizeEv@plt                                                                                                                                                                                                                                                                                                                                                                                                                        
0.00,          dress,libChronoEngine_Utils.so   ,[.] _ZN6chrono11ChSharedPtrINS_15ChCylinderShapeEED1Ev@plt                                                                                                                                                                                                                                                                                                                                                                                                                    
0.00,          dress,libstdc++.so.6.0.20        ,[.] std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const                                                                                                                                                                                                                                                                                                                                                                                                   
0.00,          dress,libChronoEngine_Parallel.so,[.] void thrust::system::detail::generic::generate<thrust::system::cpp::detail::tag, thrust::detail::normal_iterator<bool*>, thrust::detail::fill_functor<bool> >(thrust::execution_policy<thrust::system::cpp::detail::tag>&, thrust::detail::normal_iterator<bool*>, thrust::detail::normal_iterator<bool*>, thrust::detail::fill_functor<bool>)                                                                                                                            
0.00,          dress,libChronoEngine.so         ,[.] chrono::ChLcpVariablesBodyOwnMass::ChLcpVariablesBodyOwnMass()                                                                                                                                                                                                                                                                                                                                                                                                            
0.00,          dress,libc-2.12.so               ,[.] __mpn_mul_1                                                                                                                                                                                                                                                                                                                                                                                                                                                               
0.00,          dress,dress                      ,[.] float* thrust::system::detail::generic::uninitialized_fill_n<thrust::system::cpp::detail::tag, float*, unsigned long, float>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, float*, unsigned long, float const&)                                                                                                                                                                                                                                            
0.00,          dress,dress                      ,[.] float* thrust::fill_n<thrust::system::cpp::detail::tag, float*, unsigned long, float>(thrust::detail::execution_policy_base<thrust::system::cpp::detail::tag> const&, float*, unsigned long, float const&)                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail19tuple_impl_specific14tuple_for_eachINS0_16advance_iteratorIlEENS_6system3omp6detail5par_tEEET_NS_9null_typeES9_PT0_@plt                                                                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system6detail7generic6detail7advanceINS_6detail15normal_iteratorIP5real3EEmEEvRT_T0_NS_27random_access_traversal_tagE@plt                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] bool* thrust::system::detail::internal::scalar::copy<thrust::detail::normal_iterator<bool*>, bool*>(thrust::detail::normal_iterator<bool*>, thrust::detail::normal_iterator<bool*>, bool*)                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail12fill_functorI5real3EC1ERKS2_@plt                                                                                                                                                                                                                                                                                                                                                                                                                       
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<bool, std::allocator<bool> >::capacity() const                                                                                                                                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::host_generate_functor<thrust::detail::fill_functor<bool> >::host_generate_functor(thrust::detail::fill_functor<bool>)                                                                                                                                                                                                                                                                                                                                     
0.00,          dress,dress                      ,[.] chrono::ChLcpVariablesBodyOwnMass::SetBodyMass(double)                                                                                                                                                                                                                                                                                                                                                                                                                    
0.00,          dress,libChronoEngine_Utils.so   ,[.] _ZStneIPN6chrono11ChSharedPtrINS0_7ChAssetEEEEbRKSt13move_iteratorIT_ES9_@plt                                                                                                                                                                                                                                                                                                                                                                                             
0.00,          dress,libChronoEngine.so         ,[.] std::vector<chrono::ChSharedPtr<chrono::ChAsset>, std::allocator<chrono::ChSharedPtr<chrono::ChAsset> > >::vector()                                                                                                                                                                                                                                                                                                                                                       
0.00,          dress,libGL.so.331.20            ,[.] malloc_usable_size@plt                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0.00,          dress,libChronoEngine.so         ,[.] chrono::ChVariablesInterface::ChVariablesInterface()                                                                                                                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system6detail7generic10generate_nINS0_3cpp6detail3tagEP5real4mNS_6detail12fill_functorIS7_EEEET0_RNS_16execution_policyIT_EESC_T1_T2_@plt                                                                                                                                                                                                                                                                                                                      
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail13host_functionINS0_21host_generate_functorINS0_12fill_functorI5real3EEEEvEclIS4_EEvRT_@plt                                                                                                                                                                                                                                                                                                                                                             
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6detail15two_system_copyINS_6system3cpp6detail3tagES5_NS0_15normal_iteratorIPjEES7_EET2_RNS_16execution_policyIT_EERNSA_IT0_EET1_SH_S9_@plt                                                                                                                                                                                                                                                                                                                     
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust20iterator_core_access13distance_fromINS_6detail15normal_iteratorIPjEES5_EENS2_20distance_from_resultIT_T0_E4typeERKS7_RKS8_@plt                                                                                                                                                                                                                                                                                                                                
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust6system6detail7generic7advanceINS_6detail15normal_iteratorIP5real3EEmEEvRT_T0_@plt                                                                                                                                                                                                                                                                                                                                                                              
0.00,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail11vector_baseIiSaIiEE4sizeEv@plt                                                                                                                                                                                                                                                                                                                                                                                                                        
